GameID,tournamentID,tournamentName,locationName,Country,TournamentPlayers,created_at,userId,armyId,playerId,armyName,opponentId,opponentArmyId,opponentArmy,gameNum,gameResult,gamePoints,tournamentResult
247,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,KU3DX7DBL3,oIGBgz0rWT,HLBT-WJ3B-CQ9G,Kommandos,LXOPrYnQJo,y9bh89ACze,Hearthkyn Salvagers,1,2,24,1
248,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,KU3DX7DBL3,oIGBgz0rWT,HLBT-WJ3B-CQ9G,Kommandos,2U2XEyWwmc,tRd2ijWxXT,Void-Dancer Troupe,2,2,23,1
249,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,KU3DX7DBL3,oIGBgz0rWT,HLBT-WJ3B-CQ9G,Kommandos,jNn8Yd1kAX,a05DEJEFHV,Hand of the Archon,3,2,22,1
250,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,KU3DX7DBL3,oIGBgz0rWT,HLBT-WJ3B-CQ9G,Kommandos,y7lZnbcdEp,7MZmTkjtvN,Veteran Guardsmen,4,0,15,1
251,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,KU3DX7DBL3,oIGBgz0rWT,HLBT-WJ3B-CQ9G,Kommandos,vsEWZDCgEJ,7MZmTkjtvN,Veteran Guardsmen,1,2,21,1
252,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,KU3DX7DBL3,oIGBgz0rWT,HLBT-WJ3B-CQ9G,Kommandos,YAMP3F5WYD,pU36RuQWCD,Blooded,2,2,22,1
253,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,KU3DX7DBL3,oIGBgz0rWT,HLBT-WJ3B-CQ9G,Kommandos,MdhzYEnWyq,O68BVNHb2J,Legionary,3,2,39,1
254,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MdhzYEnWyq,O68BVNHb2J,G32F-Q5MP-37LL,Legionary,QOM46GnUOJ,hKPb2ppDTc,Hierotek Circle,1,2,22,3
255,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MdhzYEnWyq,O68BVNHb2J,G32F-Q5MP-37LL,Legionary,YAMP3F5WYD,pU36RuQWCD,Blooded,2,2,20,3
256,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MdhzYEnWyq,O68BVNHb2J,G32F-Q5MP-37LL,Legionary,SsP9RhkDiX,Unknown Army ID,Unknown Army,3,2,21,3
257,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MdhzYEnWyq,O68BVNHb2J,G32F-Q5MP-37LL,Legionary,lQNmimxxZM,oIGBgz0rWT,Kommandos,4,2,18,3
258,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MdhzYEnWyq,O68BVNHb2J,G32F-Q5MP-37LL,Legionary,G1C8Y4LX0Q,oIGBgz0rWT,Kommandos,1,2,20,3
259,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MdhzYEnWyq,O68BVNHb2J,G32F-Q5MP-37LL,Legionary,BX79MV7DRU,oIGBgz0rWT,Kommandos,2,2,20,3
253,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MdhzYEnWyq,O68BVNHb2J,G32F-Q5MP-37LL,Legionary,KU3DX7DBL3,oIGBgz0rWT,Kommandos,3,0,22,3
260,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,YAMP3F5WYD,pU36RuQWCD,7XQW-1DY4-61GQ,Blooded,FU6dLt3orC,KW8kBVQRzg,Intercession,1,2,22,7
255,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,YAMP3F5WYD,pU36RuQWCD,7XQW-1DY4-61GQ,Blooded,MdhzYEnWyq,O68BVNHb2J,Legionary,2,0,16,7
261,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,YAMP3F5WYD,pU36RuQWCD,7XQW-1DY4-61GQ,Blooded,FMXG0E13DL,lOzL6SFTuO,Imperial Navy Breachers,3,2,23,7
262,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,YAMP3F5WYD,pU36RuQWCD,7XQW-1DY4-61GQ,Blooded,FdSfCVQYwy,a05DEJEFHV,Hand of the Archon,4,2,19,7
263,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,YAMP3F5WYD,pU36RuQWCD,7XQW-1DY4-61GQ,Blooded,y7lZnbcdEp,7MZmTkjtvN,Veteran Guardsmen,1,2,22,7
252,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,YAMP3F5WYD,pU36RuQWCD,7XQW-1DY4-61GQ,Blooded,KU3DX7DBL3,oIGBgz0rWT,Kommandos,2,0,13,7
77,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,YAMP3F5WYD,pU36RuQWCD,7XQW-1DY4-61GQ,Blooded,BX79MV7DRU,oIGBgz0rWT,Kommandos,3,2,21,7
264,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,lQNmimxxZM,oIGBgz0rWT,RC0P-2Q4L-5UK5,Ork Kommandos,KAEMQ8A3NA,7MZmTkjtvN,Veteran Guardsmen,1,2,21,5
265,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,lQNmimxxZM,oIGBgz0rWT,RC0P-2Q4L-5UK5,Ork Kommandos,FMXG0E13DL,lOzL6SFTuO,Imperial Navy Breachers,2,2,22,5
266,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,lQNmimxxZM,oIGBgz0rWT,RC0P-2Q4L-5UK5,Ork Kommandos,stv0tLdK38,7MZmTkjtvN,Veteran Guardsmen,3,2,20,5
257,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,lQNmimxxZM,oIGBgz0rWT,RC0P-2Q4L-5UK5,Ork Kommandos,MdhzYEnWyq,O68BVNHb2J,Legionary,4,0,17,5
267,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,lQNmimxxZM,oIGBgz0rWT,RC0P-2Q4L-5UK5,Ork Kommandos,BX79MV7DRU,oIGBgz0rWT,Kommandos,1,0,14,5
268,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,lQNmimxxZM,oIGBgz0rWT,RC0P-2Q4L-5UK5,Ork Kommandos,G1C8Y4LX0Q,oIGBgz0rWT,Kommandos,2,2,15,5
269,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,lQNmimxxZM,oIGBgz0rWT,RC0P-2Q4L-5UK5,Ork Kommandos,y7lZnbcdEp,7MZmTkjtvN,Veteran Guardsmen,3,2,40,5
270,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,BX79MV7DRU,oIGBgz0rWT,JMF7-C4YN-3X14,Kommandos,S8ECE5cCTJ,LT7h2egMXA,Pathfinders,1,2,19,9
271,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,BX79MV7DRU,oIGBgz0rWT,JMF7-C4YN-3X14,Kommandos,NQG5gVgAlm,TQG24C1NEf,Talons of the Emperor,2,2,20,9
272,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,BX79MV7DRU,oIGBgz0rWT,JMF7-C4YN-3X14,Kommandos,vsEWZDCgEJ,7MZmTkjtvN,Veteran Guardsmen,3,2,23,9
273,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,BX79MV7DRU,oIGBgz0rWT,JMF7-C4YN-3X14,Kommandos,GFR1E2M3NJ,oIGBgz0rWT,Kommandos,4,2,21,9
267,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,BX79MV7DRU,oIGBgz0rWT,JMF7-C4YN-3X14,Kommandos,lQNmimxxZM,oIGBgz0rWT,Kommandos,1,2,21,9
259,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,BX79MV7DRU,oIGBgz0rWT,JMF7-C4YN-3X14,Kommandos,MdhzYEnWyq,O68BVNHb2J,Legionary,2,0,12,9
77,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,BX79MV7DRU,oIGBgz0rWT,JMF7-C4YN-3X14,Kommandos,YAMP3F5WYD,pU36RuQWCD,Blooded,3,0,18,9
274,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,G1C8Y4LX0Q,oIGBgz0rWT,P7K0-D10G-ALCU,Ork Kommandos,n4GstAORAI,oIGBgz0rWT,Kommandos,1,2,16,23
275,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,G1C8Y4LX0Q,oIGBgz0rWT,P7K0-D10G-ALCU,Ork Kommandos,CzHwguPpng,lOzL6SFTuO,Imperial Navy Breachers,2,0,18,23
276,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,G1C8Y4LX0Q,oIGBgz0rWT,P7K0-D10G-ALCU,Ork Kommandos,75AAY2E24T,O68BVNHb2J,Legionary,3,2,23,23
277,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,G1C8Y4LX0Q,oIGBgz0rWT,P7K0-D10G-ALCU,Ork Kommandos,NQG5gVgAlm,TQG24C1NEf,Talons of the Emperor,4,2,18,23
258,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,G1C8Y4LX0Q,oIGBgz0rWT,P7K0-D10G-ALCU,Ork Kommandos,MdhzYEnWyq,O68BVNHb2J,Legionary,1,0,14,23
268,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,G1C8Y4LX0Q,oIGBgz0rWT,P7K0-D10G-ALCU,Ork Kommandos,lQNmimxxZM,oIGBgz0rWT,Kommandos,2,0,13,23
278,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,G1C8Y4LX0Q,oIGBgz0rWT,P7K0-D10G-ALCU,Ork Kommandos,vsEWZDCgEJ,7MZmTkjtvN,Veteran Guardsmen,3,2,22,23
279,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,vsEWZDCgEJ,7MZmTkjtvN,E7N9-VJL8-4143,Veteran Guardsmen,1TA9LUFR93,7MZmTkjtvN,Veteran Guardsmen,1,2,23,27
280,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,vsEWZDCgEJ,7MZmTkjtvN,E7N9-VJL8-4143,Veteran Guardsmen,xlxmZ7RyG1,oIGBgz0rWT,Kommandos,2,2,15,27
272,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,vsEWZDCgEJ,7MZmTkjtvN,E7N9-VJL8-4143,Veteran Guardsmen,BX79MV7DRU,oIGBgz0rWT,Kommandos,3,0,11,27
281,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,vsEWZDCgEJ,7MZmTkjtvN,E7N9-VJL8-4143,Veteran Guardsmen,BCUBKC6V29,dtN8qEq6BG,Hive Fleet,4,2,21,27
251,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,vsEWZDCgEJ,7MZmTkjtvN,E7N9-VJL8-4143,Veteran Guardsmen,KU3DX7DBL3,oIGBgz0rWT,Kommandos,1,0,16,27
282,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,vsEWZDCgEJ,7MZmTkjtvN,E7N9-VJL8-4143,Veteran Guardsmen,y7lZnbcdEp,7MZmTkjtvN,Veteran Guardsmen,2,2,20,27
278,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,vsEWZDCgEJ,7MZmTkjtvN,E7N9-VJL8-4143,Veteran Guardsmen,G1C8Y4LX0Q,oIGBgz0rWT,Kommandos,3,0,9,27
283,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,y7lZnbcdEp,7MZmTkjtvN,3KE9-9PCR-TVRG,Veteran Guardsmen,P73DU4RHMN,R4IaYOKArx,Corsair Voidscarred,1,2,18,13
284,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,y7lZnbcdEp,7MZmTkjtvN,3KE9-9PCR-TVRG,Veteran Guardsmen,Gt7BG8wL3h,KW8kBVQRzg,Intercession,2,2,23,13
285,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,y7lZnbcdEp,7MZmTkjtvN,3KE9-9PCR-TVRG,Veteran Guardsmen,BCUBKC6V29,dtN8qEq6BG,Hive Fleet,3,2,24,13
250,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,y7lZnbcdEp,7MZmTkjtvN,3KE9-9PCR-TVRG,Veteran Guardsmen,KU3DX7DBL3,oIGBgz0rWT,Kommandos,4,2,22,13
263,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,y7lZnbcdEp,7MZmTkjtvN,3KE9-9PCR-TVRG,Veteran Guardsmen,YAMP3F5WYD,pU36RuQWCD,Blooded,1,0,14,13
282,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,y7lZnbcdEp,7MZmTkjtvN,3KE9-9PCR-TVRG,Veteran Guardsmen,vsEWZDCgEJ,7MZmTkjtvN,Veteran Guardsmen,2,0,19,13
269,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,y7lZnbcdEp,7MZmTkjtvN,3KE9-9PCR-TVRG,Veteran Guardsmen,lQNmimxxZM,oIGBgz0rWT,Kommandos,3,0,32,13
286,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,CzHwguPpng,lOzL6SFTuO,6JPV-7ADJ-WR60,Imperial Navy Breachers,3V3XU21L4M,kK1j2CaKvq,Phobos Strike Team,1,2,16,4
275,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,CzHwguPpng,lOzL6SFTuO,6JPV-7ADJ-WR60,Imperial Navy Breachers,G1C8Y4LX0Q,oIGBgz0rWT,Kommandos,2,2,20,4
287,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,CzHwguPpng,lOzL6SFTuO,6JPV-7ADJ-WR60,Imperial Navy Breachers,PE3PYBPPVW,O68BVNHb2J,Legionary,3,2,22,4
288,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,CzHwguPpng,lOzL6SFTuO,6JPV-7ADJ-WR60,Imperial Navy Breachers,stv0tLdK38,7MZmTkjtvN,Veteran Guardsmen,4,0,15,4
289,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,CzHwguPpng,lOzL6SFTuO,6JPV-7ADJ-WR60,Imperial Navy Breachers,n4GstAORAI,oIGBgz0rWT,Kommandos,1,2,22,4
288,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,CzHwguPpng,lOzL6SFTuO,6JPV-7ADJ-WR60,Imperial Navy Breachers,stv0tLdK38,7MZmTkjtvN,Veteran Guardsmen,2,2,20,4
290,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,CzHwguPpng,lOzL6SFTuO,6JPV-7ADJ-WR60,Imperial Navy Breachers,MBQNXAP0RG,oIGBgz0rWT,Kommandos,3,2,20,4
274,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,n4GstAORAI,oIGBgz0rWT,3A1B-RP91-DT9C,Kommandos,G1C8Y4LX0Q,oIGBgz0rWT,Kommandos,1,0,15,6
291,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,n4GstAORAI,oIGBgz0rWT,3A1B-RP91-DT9C,Kommandos,WXhnb3DeAu,R4IaYOKArx,Corsair Voidscarred,2,2,20,6
292,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,n4GstAORAI,oIGBgz0rWT,3A1B-RP91-DT9C,Kommandos,3V3XU21L4M,kK1j2CaKvq,Phobos Strike Team,3,2,23,6
293,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,n4GstAORAI,oIGBgz0rWT,3A1B-RP91-DT9C,Kommandos,KAEMQ8A3NA,7MZmTkjtvN,Veteran Guardsmen,4,2,23,6
289,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,n4GstAORAI,oIGBgz0rWT,3A1B-RP91-DT9C,Kommandos,CzHwguPpng,lOzL6SFTuO,Imperial Navy Breachers,1,0,17,6
294,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,n4GstAORAI,oIGBgz0rWT,3A1B-RP91-DT9C,Kommandos,GFR1E2M3NJ,oIGBgz0rWT,Kommandos,2,2,21,6
295,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,n4GstAORAI,oIGBgz0rWT,3A1B-RP91-DT9C,Kommandos,jNn8Yd1kAX,a05DEJEFHV,Hand of the Archon,3,2,24,6
296,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MBQNXAP0RG,oIGBgz0rWT,FJWV-PX3T-NAKN,Kommandos,x8FYBrEmnr,7MZmTkjtvN,Veteran Guardsmen,1,2,21,10
297,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MBQNXAP0RG,oIGBgz0rWT,FJWV-PX3T-NAKN,Kommandos,KDPP0D5E4E,oIGBgz0rWT,Kommandos,2,2,10,10
298,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MBQNXAP0RG,oIGBgz0rWT,FJWV-PX3T-NAKN,Kommandos,FdSfCVQYwy,a05DEJEFHV,Hand of the Archon,3,0,18,10
299,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MBQNXAP0RG,oIGBgz0rWT,FJWV-PX3T-NAKN,Kommandos,J3NTMHUE2E,tCYU740UMU,Chaos Cult,4,2,22,10
300,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MBQNXAP0RG,oIGBgz0rWT,FJWV-PX3T-NAKN,Kommandos,GFR1E2M3NJ,oIGBgz0rWT,Kommandos,1,2,21,10
301,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MBQNXAP0RG,oIGBgz0rWT,FJWV-PX3T-NAKN,Kommandos,jNn8Yd1kAX,a05DEJEFHV,Hand of the Archon,2,2,20,10
290,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,MBQNXAP0RG,oIGBgz0rWT,FJWV-PX3T-NAKN,Kommandos,CzHwguPpng,lOzL6SFTuO,Imperial Navy Breachers,3,0,19,10
302,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,GFR1E2M3NJ,oIGBgz0rWT,3GDD-5LLL-UNMB,Ork Kommandos,4QMlnuptfr,Unknown Army ID,Unknown Army,1,2,16,26
303,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,GFR1E2M3NJ,oIGBgz0rWT,3GDD-5LLL-UNMB,Ork Kommandos,0YHQMBN4JG,tt0dDf3Adz,Hunter Cadre,2,2,24,26
304,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,GFR1E2M3NJ,oIGBgz0rWT,3GDD-5LLL-UNMB,Ork Kommandos,tWyoIAxSbA,KW8kBVQRzg,Intercession,3,2,19,26
273,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,GFR1E2M3NJ,oIGBgz0rWT,3GDD-5LLL-UNMB,Ork Kommandos,BX79MV7DRU,oIGBgz0rWT,Kommandos,4,0,13,26
300,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,GFR1E2M3NJ,oIGBgz0rWT,3GDD-5LLL-UNMB,Ork Kommandos,MBQNXAP0RG,oIGBgz0rWT,Kommandos,1,0,16,26
294,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,GFR1E2M3NJ,oIGBgz0rWT,3GDD-5LLL-UNMB,Ork Kommandos,n4GstAORAI,oIGBgz0rWT,Kommandos,2,0,17,26
305,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,GFR1E2M3NJ,oIGBgz0rWT,3GDD-5LLL-UNMB,Ork Kommandos,Unknown Opponent,Unknown Army ID,Unknown Army,3,2,14,26
306,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,stv0tLdK38,7MZmTkjtvN,9K90-RAVM-EV10,Veteran Guardsmen,E9A15B10AP,y9bh89ACze,Hearthkyn Salvagers,1,2,24,22
307,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,stv0tLdK38,7MZmTkjtvN,9K90-RAVM-EV10,Veteran Guardsmen,FdSfCVQYwy,a05DEJEFHV,Hand of the Archon,2,2,20,22
266,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,stv0tLdK38,7MZmTkjtvN,9K90-RAVM-EV10,Veteran Guardsmen,lQNmimxxZM,oIGBgz0rWT,Kommandos,3,0,16,22
288,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,stv0tLdK38,7MZmTkjtvN,9K90-RAVM-EV10,Veteran Guardsmen,CzHwguPpng,lOzL6SFTuO,Imperial Navy Breachers,4,2,22,22
308,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,stv0tLdK38,7MZmTkjtvN,9K90-RAVM-EV10,Veteran Guardsmen,1TA9LUFR93,7MZmTkjtvN,Veteran Guardsmen,1,2,24,22
288,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,stv0tLdK38,7MZmTkjtvN,9K90-RAVM-EV10,Veteran Guardsmen,CzHwguPpng,lOzL6SFTuO,Imperial Navy Breachers,2,0,19,22
309,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,jNn8Yd1kAX,a05DEJEFHV,RLWJ-3XQK-VVLL,Hand of the Archon,92G8CUWYM3,R4IaYOKArx,Corsair Voidscarred,1,2,22,16
310,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,jNn8Yd1kAX,a05DEJEFHV,RLWJ-3XQK-VVLL,Hand of the Archon,75AAY2E24T,O68BVNHb2J,Legionary,2,2,23,16
249,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,jNn8Yd1kAX,a05DEJEFHV,RLWJ-3XQK-VVLL,Hand of the Archon,KU3DX7DBL3,oIGBgz0rWT,Kommandos,3,0,14,16
311,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,jNn8Yd1kAX,a05DEJEFHV,RLWJ-3XQK-VVLL,Hand of the Archon,tWyoIAxSbA,KW8kBVQRzg,Intercession,4,2,23,16
312,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,jNn8Yd1kAX,a05DEJEFHV,RLWJ-3XQK-VVLL,Hand of the Archon,SsP9RhkDiX,Unknown Army ID,Unknown Army,1,2,22,16
301,D7QM62QELE,Kill Team World Championship Qualifier Grand Tournament,NOVA Open,United States,63,2023-08-21T00:14:54.670Z,jNn8Yd1kAX,a05DEJEFHV,RLWJ-3XQK-VVLL,Hand of the Archon,MBQNXAP0RG,oIGBgz0rWT,Kommandos,2,0,15,16
